"BehaviorSpace results (NetLogo 6.2.2)"
"Core_Housing_Model.nlogo"
"baseline"
"01/17/2022 22:21:24:266 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","reliance-on-network","fixed-distr-social-housing","income-socially-influenced?","hide-links?","number","clustered-social-housing","minimum-score-upper","social-housing?","minimum-score-working","different-district-colours?","number-socialhousing","minimum-score-middle","[step]","segregation_working_obj ;;average segregation measure for the working class based on distribution of turtles of the same class in neighboring patches","segregation_middle_obj ;;average segregation measure for the middle class based on distribution of turtles of the same class in neighboring patches","segregation_upper_obj ;;average segregation measure for the upper class based on distribution of turtles of the same class in neighboring patches","segregation_working_norm ;;average segregation measure for the working class based on distance to greeneries and services","segregation_middle_norm ;;average segregation measure for the middle class based on distance to greeneries and services","segregation_upper_norm ;;average segregation measure for the upper class based on distance to greeneries and services","total-working","total-middle","total-upper","working-district-1","working-district-2","working-district-3","working-district-4","working-periphery","working-centre","middle-district-1","middle-district-2","middle-district-3","middle-district-4","middle-periphery","middle-centre","upper-district-1","upper-district-2","upper-district-3","upper-district-4","upper-periphery","upper-centre","working-avg-distance-services","middle-avg-distance-services","upper-avg-distance-services","working-avg-distance-green","middle-avg-distance-green","upper-avg-distance-green","percent-cannot-afford","percent-unhappy","min-income","max-income","mean-income","std-income","min-wealth","max-wealth","avg-wealth","std-wealth","min-houseprice","max-houseprice","avg-houseprice","std-houseprice"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","62","6.595505617977528","5.210131332082551","5.983114446529081","0","0","0","534","533","533","75","62","61","44","292","242","92","105","154","80","102","431","146","111","89","156","31","502","5.215441584638493","4.907613005601119","4.383788525021774","5.336813397021357","4.967646614812029","4.907688861733784","4.875","5.6875","272","9656","2138.618125","1427.7176965123635","0","37280","2859.365","3493.250654026617","213","9818","2023.758035172832","1506.482130011408"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","46","6.3632958801498125","5.3076923076923075","5.941838649155723","0","0","0","534","533","533","72","67","44","62","289","245","171","88","93","76","105","428","65","125","174","134","35","498","5.04714645216771","4.90460540343489","4.618283312946985","5.254696048213545","5.168493549623995","4.855420812197959","4.25","6.6875","255","8037","2030.945","1310.8104442435445","0","23232","2151.60875","2335.3338505006604","144","14599","1944.7586416009703","1500.7780211118913"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","42","6.426966292134831","4.786116322701688","5.833020637898687","0","0","0","534","533","533","77","70","55","37","295","239","128","124","111","73","97","436","110","78","149","160","36","497","5.1162818048518615","4.802988903897801","4.677601319210475","5.262724478148739","5.132027480998619","4.8378946280160795","5.625","7.249999999999999","152","8338","2031.57625","1325.263716825975","0","20107","2007.433125","1983.3268868848616","111","10200","1939.7295330503334","1430.2359914096796"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","63","6.6367041198501875","5.183864915572233","5.900562851782364","0","0","0","534","533","533","76","58","66","40","294","240","92","106","153","79","103","430","146","109","90","156","32","501","5.252901146067041","4.930986844373501","4.378762349187211","5.407837663151227","4.953889398076746","4.905850849992655","4.5","5.3125","273","9685","2145.0225","1432.011681308283","0","38020","2902.3475","3559.538740732142","215","9828","2029.7131594906004","1507.8543903355346"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","47","6.146067415730337","5.288930581613508","5.983114446529081","0","0","0","534","533","533","74","68","46","64","282","252","175","81","96","73","108","425","61","129","174","134","35","498","5.017349874777161","4.901597400925069","4.633373082186479","5.188618544214881","5.215078521992985","4.846595270481159","5.0625","7.062499999999999","256","8061","2037.019375","1314.7582267269986","0","23865","2191.325","2394.7849464957085","146","14610","1950.4924196482716","1501.9603379884297"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","43","6.397003745318352","4.838649155722327","5.833020637898687","0","0","0","534","533","533","74","69","55","43","293","241","135","119","112","72","95","438","105","82","148","159","39","494","5.060445179418962","4.782089737817816","4.6876558242202595","5.314498473118142","5.104422962625398","4.849305906976523","5.6875","6.937500000000001","152","8363","2037.651875","1329.2496585830916","0","20685","2041.690625","2038.3757083440996","112","10212","1945.4317768344451","1431.609407024445"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","64","6.700374531835206","5.206378986866792","5.926829268292683","0","0","0","534","533","533","76","61","61","42","294","240","93","108","152","79","101","432","144","111","90","156","32","501","5.251984820159754","4.902130834588988","4.360848742154409","5.340000199307521","4.993901934762834","4.884623792092828","5","6.3125","274","9714","2151.455","1436.3222471728188","0","38762","2944.78625","3625.4389933144457","217","9838","2035.6876895087933","1509.2384371898702"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","48","6.213483146067416","5.1801125703564725","5.968105065666041","0","0","0","534","533","533","78","68","44","62","282","252","167","84","97","76","109","424","63","126","172","136","36","497","5.025786946952897","4.873321848030696","4.663057696323008","5.238494707279166","5.182811114247121","4.849843640690212","4.9375","7.124999999999999","257","8085","2043.10875","1318.720432999805","0","24500","2229.03625","2451.9164045640464","148","14621","1956.241964827168","1503.151022160564"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","65","6.584269662921348","5.202626641651032","5.9080675422138835","0","0","0","534","533","533","76","61","62","43","292","242","91","106","157","77","102","431","144","109","90","157","33","500","5.244797298581147","4.882495455337036","4.393604497333289","5.380499312910782","4.939427485612414","4.886361482186309","4.875","6.4375","275","9743","2157.9025","1440.6430906249327","0","39506","2990.09125","3690.665624029247","219","9848","2041.6846573681019","1510.6342456208172"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","44","6.400749063670412","4.8273921200750465","5.810506566604127","0","0","0","534","533","533","77","75","53","37","292","242","134","120","112","73","94","439","101","81","150","161","40","493","5.144317386549823","4.780323176209221","4.638750546863688","5.28336989236538","5.1198099958869285","4.900302182654752","5.8125","7.062499999999999","152","8388","2043.744375","1333.2456577918692","0","21264","2077.370625","2091.7724555423583","113","10224","1951.1503941782898","1432.9837287739776"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","49","6.235955056179775","5.150093808630394","5.930581613508442","0","0","0","534","533","533","76","66","44","65","283","251","169","84","96","77","107","426","66","127","173","131","36","497","5.0417966417163775","4.854460661524358","4.673030170650168","5.19463998712593","5.17321735536758","4.852072541751491","4.875","7.249999999999999","258","8109","2049.2125","1322.6948489290216","0","25138","2267.206875","2512.385955834047","150","14632","1962.0060642813826","1504.3502157294172"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","66","6.670411985018727","5.168855534709193","6.031894934333959","0","0","0","534","533","533","77","58","65","40","294","240","94","106","154","75","104","429","143","111","91","160","28","505","5.254734411677125","4.930988340647141","4.3873662848280395","5.393112391154112","4.978524394445514","4.84324405262639","5.375","6.5625","276","9772","2164.36625","1444.9735473205797","0","40252","3032.490625","3757.2058548953064","221","9858","2047.707701637356","1512.038319393939"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","45","6.307116104868914","4.774859287054409","5.772983114446529","0","0","0","534","533","533","78","73","55","39","289","245","128","122","117","69","97","436","105","81","144","164","39","494","5.102849291465722","4.783644878483399","4.645930907730671","5.280931562272951","5.089588318368589","4.919822485356662","5.6875","7.124999999999999","152","8413","2049.855","1337.252210653177","0","21844","2115.66375","2144.7406016442087","114","10236","1956.8853850818678","1434.3673619289793"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","67","6.666666666666667","5.225140712945591","6.058161350844277","0","0","0","534","533","533","77","59","61","43","294","240","90","108","157","75","103","430","147","109","88","161","28","505","5.233957787480892","4.893458781426934","4.381303819169241","5.359752928526444","4.95736899013731","4.888544816210818","5.5","6.875000000000001","277","9801","2170.850625","1449.316832291109","0","41000","3071.52","3824.428134204648","223","9868","2053.7495451788964","1513.4506351305408"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","50","6.205992509363296","5.24765478424015","5.919324577861163","0","0","0","534","533","533","73","72","45","60","284","250","176","81","95","76","105","428","65","125","172","134","37","496","5.047478199977175","4.880843476963123","4.656022881373121","5.232976581768928","5.216963041191197","4.871812959037336","5.3125","7.5625","259","8133","2055.33125","1326.6874184278756","0","25778","2309.919375","2572.2807354054885","152","14643","1967.7822922983626","1505.5585646300547"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","46","6.408239700374532","4.73733583489681","5.810506566604127","0","0","0","534","533","533","81","70","56","34","293","241","128","116","119","76","94","439","104","83","144","164","38","495","5.155897686822096","4.785618177238158","4.65097167257836","5.3142640675442845","5.06396429467342","4.884905486527413","5.75","7.000000000000001","152","8438","2055.980625","1341.2690592981342","0","22425","2155.496875","2197.1567350929467","115","10248","1962.6379624014555","1435.7610902552665"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","68","6.659176029962547","5.266416510318949","5.983114446529081","0","0","0","534","533","533","74","63","61","42","294","240","92","108","160","72","101","432","143","109","91","160","30","503","5.254844581280626","4.900519835298742","4.382624678596586","5.350982026652515","4.956076076227074","4.903846560651901","5.0625","6.1875","278","9830","2177.346875","1453.675000965827","0","41750","3113.63","3892.934303681866","225","9878","2059.8071558520314","1514.8740080015443"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","51","6.205992509363296","5.176360225140713","6.024390243902439","0","0","0","534","533","533","74","71","44","60","285","249","173","79","94","82","105","428","63","128","175","131","36","497","5.080162782214918","4.797784804948173","4.661324473377948","5.227343660731441","5.160726184372012","4.863549417484494","4.9375","7.249999999999999","260","8157","2061.470625","1330.6885968271038","0","26420","2351.63375","2631.2703853388794","154","14654","1973.5748938750758","1506.7730075357154"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","47","6.382022471910112","4.789868667917449","5.75422138836773","0","0","0","534","533","533","79","73","54","34","294","240","129","120","116","73","95","438","102","84","145","162","40","493","5.105913284582382","4.779538469888278","4.644015714629862","5.314650865020804","5.0971039992621945","4.884904436600566","5.6875","7.5625","152","8463","2062.124375","1345.2956093657328","0","23007","2195.5775","2250.8049348017307","116","10260","1968.4057004244996","1437.1633796636088"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","69","6.8164794007490634","5.198874296435272","6.076923076923077","0","0","0","534","533","533","74","62","61","40","297","237","95","105","158","74","101","432","145","107","89","163","29","504","5.251457027668453","4.90577410761841","4.360285967387898","5.364821530112004","4.967173945302585","4.8998910750390285","5.0625","6.1875","279","9859","2183.861875","1458.042601122534","0","42503","3160.725625","3959.6029516926064","227","9888","2065.884172225591","1516.308603842073"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","48","6.355805243445693","4.771106941838649","5.776735459662289","0","0","0","534","533","533","78","70","56","37","293","241","124","117","119","78","95","438","104","87","143","161","38","495","5.147296985257481","4.723826768245884","4.6809289825533","5.295922947855244","5.106473275403454","4.8484009715339935","6.125","7.75","152","8488","2068.2875","1349.3310504732005","0","23590","2235.57375","2303.964100723323","117","10272","1974.191631291692","1438.5741304462351"
